2025-04-21 00:00:00,11368.98046875,105.47418212890625,12797.575481770833,104.67625804901122,False,0
2025-04-22 00:00:00,11654.830078125,105.8631362915039,12793.2526171875,104.6945026397705,False,0
2025-04-23 00:00:00,11849.25,106.1742935180664,12790.106217447918,104.71200054168702,False,0
2025-04-24 00:00:00,12089.3095703125,106.7382583618164,12788.536614583334,104.7325100326538,False,0
2025-04-25 00:00:00,12178.490234375,106.7868881225586,12787.798151041667,104.75403022766113,False,0
2025-04-28 00:00:00,12186.51953125,107.15641021728516,12785.717682291666,104.77643871307373,False,0
2025-04-29 00:00:00,12257.26953125,107.34115600585938,12784.269876302084,104.79823589324951,False,0
2025-04-30 00:00:00,12276.3896484375,107.46755981445312,12782.715071614582,104.81984951019287,False,0
2025-05-01 00:00:00,12353.8701171875,107.10114288330078,12781.466940104166,104.83996688842774,False,0
2025-05-02 00:00:00,12536.2001953125,106.544189453125,12781.58947265625,104.8557165145874,False,0
2025-05-05 00:00:00,12456.83984375,106.43670654296875,12780.840872395833,104.87073684692383,False,0
2025-05-06 00:00:00,12361.16015625,106.75916290283203,12779.55673828125,104.88852066040039,False,0
2025-05-07 00:00:00,12414.98046875,106.86664581298828,12778.26947265625,104.9080891418457,False,0
2025-05-08 00:00:00,12487.0,106.4855728149414,12778.243671875,104.92637588500976,False,0
2025-05-09 00:00:00,12480.3095703125,106.58328247070312,12778.15673828125,104.94543907165527,False,0
2025-05-12 00:00:00,12888.1298828125,105.75273895263672,12780.92833984375,104.96188453674317,True,15
2025-05-13 00:00:00,12981.8896484375,106.00679016113281,12783.561536458334,104.97835304260254,True,14
2025-05-14 00:00:00,12995.7802734375,105.89928436279297,12787.090670572916,104.99265296936035,True,13
2025-05-15 00:00:00,13052.7197265625,106.20219421386719,12790.193802083333,105.00793975830078,True,12
2025-05-16 00:00:00,13145.8798828125,106.38784790039062,12793.318600260416,105.02377105712891,True,11
2025-05-19 00:00:00,13159.3095703125,106.39762115478516,12796.695065104166,105.03682102203369,True,10
2025-05-20 00:00:00,13108.51953125,106.24128723144531,12799.221731770833,105.04840229034424,True,9
2025-05-21 00:00:00,12897.419921875,105.66480255126953,12799.686998697916,105.05460269927978,True,8
2025-05-22 00:00:00,12891.9501953125,105.97746276855469,12800.7593359375,105.06087692260742,True,7
2025-05-23 00:00:00,12806.240234375,106.07518005371094,12800.862005208333,105.07066673278808,True,6
2025-05-27 00:00:00,13069.3203125,106.37808227539062,12802.732272135416,105.08355655670167,True,5
2025-05-28 00:00:00,12996.669921875,106.13380432128906,12803.774739583334,105.09570549011231,True,4
2025-05-29 00:00:00,13049.009765625,106.43670654296875,12805.318873697917,105.10802360534667,True,3
2025-05-30 00:00:00,13049.1298828125,106.7884750366211,12806.90400390625,105.1207071685791,True,2
2025-06-02 00:00:00,13104.240234375,106.4289779663086,12809.64013671875,105.13048812866211,True,1
2025-06-03 00:00:00,13180.4501953125,106.33101654052734,12812.702805989584,105.14006755828858,True,0
2025-06-04 00:00:00,13181.9697265625,106.742431640625,12815.800338541667,105.15280921936035,True,0
2025-06-05 00:00:00,13113.4697265625,106.4289779663086,12818.215338541666,105.16417579650879,True,0
2025-06-06 00:00:00,13249.8095703125,105.86082458496094,12821.4020703125,105.17236522674561,True,0
2025-06-09 00:00:00,13263.1298828125,106.00775909423828,12824.95806640625,105.17922340393066,True,0
2025-06-10 00:00:00,13336.2900390625,106.0567398071289,12830.575065104167,105.1851734161377,True,0
2025-06-11 00:00:00,13299.8701171875,106.2330551147461,12835.60486328125,105.19363849639893,True,0
2025-06-12 00:00:00,13350.849609375,106.5367202758789,12841.205657552084,105.20083522796631,True,0
2025-06-13 00:00:00,13202.259765625,106.37998962402344,12844.791920572916,105.20720027923583,True,0
2025-06-16 00:00:00,13328.4296875,106.2330551147461,12847.083248697916,105.21283065795899,True,0
2025-06-17 00:00:00,13217.51953125,106.79139709472656,12847.98984375,105.22130077362061,True,0
2025-06-18 00:00:00,13213.8798828125,106.8697738647461,12848.525911458333,105.23088348388671,True,0
2025-06-20 00:00:00,13185.83984375,107.0558853149414,12848.79017578125,105.24307830810547,True,0
2025-06-23 00:00:00,13312.75,107.14404296875,12850.148841145834,105.25465667724609,True,0
2025-06-24 00:00:00,13461.099609375,107.28118896484375,12852.472369791667,105.26552707672118,True,0
2025-06-25 00:00:00,13461.169921875,107.33995819091797,12855.31490234375,105.27635490417481,True,0
2025-06-26 00:00:00,13569.2900390625,107.65342712402344,12860.014036458333,105.28841358184815,True,0
2025-06-27 00:00:00,13641.099609375,107.51628112792969,12864.842701822916,105.2985849761963,True,0
2025-06-30 00:00:00,13712.7099609375,107.7905502319336,12869.8063671875,105.30897434234619,True,0
2025-07-01 00:00:00,13697.6796875,107.7315902709961,12874.665234375,105.3187324142456,True,0
2025-07-02 00:00:00,13763.0400390625,107.68243408203125,12879.484967447917,105.32814868927002,True,0
2025-07-03 00:00:00,13879.98046875,107.49568176269531,12884.7791015625,105.33485298156738,True,0
2025-07-07 00:00:00,13771.1103515625,107.35806274414062,12889.0834375,105.33904285430908,True,0
2025-07-08 00:00:00,13761.330078125,107.26959228515625,12892.81583984375,105.34298259735107,True,0
2025-07-09 00:00:00,13844.919921875,107.67261505126953,12897.434772135417,105.35090793609619,True,0
2025-07-10 00:00:00,13884.8896484375,107.64311981201172,12901.819837239584,105.35709983825683,True,0
2025-07-11 00:00:00,13839.1103515625,107.4661865234375,12905.673372395833,105.36312797546387,True,0
2025-07-14 00:00:00,13858.6201171875,107.53499603271484,12909.615305989584,105.36945213317871,True,0
